02eXY,5r2/2k2pp1/1pn1p1p1/6N1/P4R2/7P/5PP1/6K1 b - - 3 33,c6e5 g5e6 f7e6 f4f8,1189,104,82,27,crushing endgame master short,https://lichess.org/nnuYRNaB/black#66,
02ebU,3r2k1/p4ppp/1p6/4q3/3R4/4PQP1/P4P2/7K b - - 0 27,d8d4 f3a8 d4d8 a8d8 e5e8 d8e8,1082,77,74,374,endgame long mate mateIn3,https://lichess.org/ifm4rOck/black#54,
02ed8,r4rk1/3qb1pp/p3p3/1p1pBp1Q/2pPn3/P1P1P2P/1PB2PP1/R4RK1 w - - 0 18,g2g4 g7g6 h5h6 e7g5 h6g7 d7g7 e5g7 g8g7,1501,107,82,42,crushing middlegame veryLong,https://lichess.org/AOsu1cvl#35,Queens_Pawn_Game,Queens_Pawn_Game_London_System
02eiu,r4rk1/3bn1bp/1Bpq2p1/3p4/1P2Pp2/2PB4/4N1PP/2RQ1RK1 w - - 0 20,e2f4 f8f4 b6c5 f4f1,1260,76,86,364,advantage kingsideAttack middlegame short,https://lichess.org/dpXiIJCc#39,
02eoh,r2q2k1/pbr4p/1p2p1Nb/3p4/3B2P1/2PQ3P/PPB5/R6K b - - 0 25,h7g6 d3g6 h6g7 g6h7,1689,76,85,130,crushing fork middlegame short,https://lichess.org/pnI1bXqj/black#50,
02es1,1nq2r1k/1b1r1p1p/p5p1/3Nb3/2P5/N3BQ2/PP3PPP/2KR3R w - - 1 22,e3f4 e5f4 f3f4 b7d5,2237,121,65,20,advantage middlegame pin short,https://lichess.org/DxZ0mZ8x#43,
02exE,1r6/4R3/3k4/8/1R1p3r/p2P4/P1P5/BK6 w - - 3 41,b4b8 h4h1 e7e1 h1e1,751,90,74,347,endgame mate mateIn2 short,https://lichess.org/RX9hXndi#81,
02f60,5rk1/3b4/3bpr1p/3p2pP/2pP1qP1/2P2B2/2Q1RRP1/5NK1 b - - 17 39,g8g7 g2g3 f4f3 f2f3 f6f3 c2g6 g7h8 g6h6,2268,77,90,1526,crushing deflection middlegame trappedPiece veryLong,https://lichess.org/E7TaUw5q/black#78,
02fKi,r2q1nr1/pp2pk1R/2p1pb2/3p1nB1/3P1NQ1/2N5/PPP2P2/2KR4 b - - 2 18,f8h7 g4h5 f7g7 f4e6,1769,77,95,9131,crushing deflection fork master middlegame short,https://lichess.org/lGlRAQCM/black#36,Caro-Kann_Defense,Caro-Kann_Defense_Gurgenidze_System
02fRr,r2r2k1/ppq1bppp/4pn2/6B1/1n1P4/2N1Q3/PP1RNPPP/5RK1 b - - 15 16,b4a2 g5f4 c7c4 b2b3,2449,120,73,38,advantage middlegame short,https://lichess.org/pNyTOfon/black#32,French_Defense,French_Defense_Steiner_Variation
02fT9,r2q1rk1/p1p1n1pp/1pnp4/bN2pP2/P1P5/5NB1/5PPP/1R1Q1RK1 b - - 0 16,e7f5 d1d5 g8h8 d5c6 a7a6 b5a3,2105,74,96,1723,advantage defensiveMove fork long middlegame,https://lichess.org/mOszGc41/black#32,Italian_Game,Italian_Game_Giuoco_Piano
02fVp,6k1/6pp/8/p1PNp3/2r5/7P/3b2P1/5R1K b - - 2 33,c4c5 d5e7 g8h8 f1f8,915,96,93,220,backRankMate endgame mate mateIn2 short,https://lichess.org/2dsAdGLE/black#66,
02fby,2k3r1/ppp4p/8/3r1p2/P3b3/1P2P2P/1K4B1/3R2R1 w - - 0 27,d1d5 e4d5 g2d5 g8g1,1102,76,89,344,crushing endgame short,https://lichess.org/qCF3nPbg#53,
02ffy,5rk1/1p3rpp/p5p1/2pBq3/2Pb4/1Q4P1/PP3PP1/R4RK1 w - - 10 26,a1e1 d4f2 f1f2 e5e1 g1h2 e1f2,1060,75,88,483,attraction crushing deflection fork long middlegame,https://lichess.org/cCLPbTtZ#51,
02fjz,3r1rk1/pp3p1p/1q3p2/5B1Q/8/1P2p3/P4PPP/2R2K2 b - - 1 22,b6b5 f1g1 f8e8 f5h7 g8g7 h5b5,2313,86,76,38,advantage defensiveMove discoveredAttack endgame long,https://lichess.org/F95NGxCG/black#44,
02fpY,1k5r/1b3p2/3p1b1p/2qPpNpP/1p2Q1P1/1P1B1P2/2P5/2KR4 w - - 1 33,c1b2 b7d5 d3c4 d5e4,1889,73,92,1434,crushing middlegame short,https://lichess.org/1CvqTTHc#65,
02fqW,2r3k1/R5n1/3r2p1/1P3p2/1p1P4/8/1P3PPP/4R1K1 w - - 1 31,e1e7 c8c1 e7e1 c1e1,634,90,94,863,backRankMate endgame mate mateIn2 short,https://lichess.org/6PazadNo#61,
02fzY,7r/6RP/2p5/8/2k4K/1p6/5P2/8 w - - 0 50,h4h5 b3b2 g7b7 h8h7 b7h7 b2b1q,1519,75,93,2922,advancedPawn crushing deflection endgame long promotion rookEndgame,https://lichess.org/P16cwZZd#99,
02g8I,5rk1/3n2pp/1qp1n3/pp2p1Q1/4P3/N1PP2RP/P1B3P1/7K w - - 3 25,g5e7 f8f1 h1h2 b6g1,1140,77,92,323,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/yljc58FT#49,
02gEE,3rr2k/5ppp/p4Q2/1p1P3b/3BP3/1B3P2/P3K3/6R1 b - - 0 25,g7f6 d4f6,754,82,93,1036,endgame mate mateIn1 oneMove,https://lichess.org/6TB3vOws/black#50,
02gI7,r4rk1/2p2pp1/1q2p2p/8/1P4RP/5Q2/P4PP1/3R2K1 b - - 0 23,a8a2 f3f6 b6f2 f6f2 a2f2 g1f2,1985,74,92,2489,crushing endgame long pin,https://lichess.org/OtWUxNbC/black#46,
02gLe,6k1/1r3pp1/7p/1pBp4/2nPq3/1Q2P2P/5PP1/R5K1 b - - 4 30,c4d2 b3a2 g8h7 a2d2,2121,72,95,5489,crushing endgame short,https://lichess.org/lTWUHVg5/black#60,
02gM8,4k1r1/8/p7/2pP2b1/P5p1/7p/2BNr1PP/R4R1K w - - 0 34,f1e1 h3g2 h1g1 g5e3,1667,81,86,49,advancedPawn mate mateIn2 middlegame short,https://lichess.org/60hPrcKx#67,
02gOI,N1b4r/1p2k2p/p2p3q/5p2/3PpP2/1B2P1P1/P1Q1NnKp/1R6 b - - 1 24,h2h1q b1h1 h6h1 g2f2 c8d7 a8b6 h1f3 f2e1,1980,173,100,11,crushing master middlegame veryLong,https://lichess.org/uZRMSB81/black#48,
02gXq,3r2k1/5ppp/p3p3/1qb1P3/8/2P1BQPP/8/5R1K b - - 3 26,c5e3 f3f7 g8h8 f7f8 d8f8 f1f8,986,88,92,341,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/JQSWx2VW/black#52,
02gZ7,7Q/1p2R3/5np1/3p1rk1/P3n3/8/1PP1N1b1/2K5 w - - 6 37,e2d4 f5f1,1104,187,100,36,master mate mateIn1 middlegame oneMove,https://lichess.org/zqE9pgLu#73,
02gbF,2k2b1r/7p/p2p4/2pB2p1/3pP3/1P1P4/2PK1P2/6R1 w - - 0 33,g1g5 f8h6 f2f4 h6g5,973,81,82,91,crushing endgame pin short,https://lichess.org/JrCgKPrQ#65,
02ger,5rk1/6pp/1p6/p1prPpPP/3P1P1K/1q6/1P3Q2/R2R4 w - - 2 33,d4c5 d5d1 a1d1 b3d1,1221,93,70,38,crushing endgame short,https://lichess.org/Lnz8E10D#65,
02ghB,3r3k/6p1/1p5p/8/1P2pPq1/PQ2B3/2R3PP/3r1BK1 w - - 3 33,c2c1 g4e2 c1d1 d8d1 b3d1 e2d1,2227,78,89,780,advantage long middlegame pin,https://lichess.org/gxxgVAVa#65,
02gii,4r2r/1ppk4/p1b1p1p1/5pq1/P1BP3p/4P2P/2P2PP1/R1Q2RK1 w - - 1 26,f2f4 g5g2,789,96,92,110,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/NAY9RFuQ#51,
02gnD,5r1k/1B4p1/4P2p/Pp2q3/8/8/2P3QP/4B2K w - - 1 37,e1b4 e5a1 g2g1 f8f1 b4c5 f1g1 c5g1 a1a5,1815,78,84,49,advantage endgame pin veryLong,https://lichess.org/jmkblURh#73,
02gol,4k3/1K3p2/4pPp1/1P2N2p/5P2/8/7P/2r5 b - - 10 46,c1b1 b5b6 b1h1 b7c6 h1h2 e5c4 h2c2 b6b7 c2c4 c6b5 e8d7 b7b8q,2786,98,85,118,advancedPawn crushing defensiveMove endgame promotion quietMove sacrifice veryLong,https://lichess.org/l0zZYkD9/black#92,
02gpk,r3kb1r/pp1qnppp/4p3/4P3/3n4/4B3/PP3PPP/RN1Q1RK1 w kq - 0 12,e3d4 a8d8 b1c3 d7d4 d1d4 d8d4,1848,75,90,1127,crushing intermezzo long middlegame quietMove,https://lichess.org/A6GMJz2C#23,French_Defense,French_Defense_Normal_Variation
02gtK,3r1r2/p3p1kb/1p3p2/3B1Pp1/3Rp1Pp/1QP5/PP4RK/4q3 b - - 5 31,e4e3 d4d1 e1d1 b3d1 h7g8 c3c4,1865,87,83,26,advantage defensiveMove long middlegame trappedPiece,https://lichess.org/Jwn3DneJ/black#62,
02gxm,3q1rk1/4pp2/3p2P1/1p1Q4/p1r1P1p1/P1N5/1PP5/2KR4 b - - 0 24,e7e6 d5h5 g8g7 h5h7,2033,75,92,3071,crushing endgame short,https://lichess.org/lwHYTejj/black#48,
02h1I,2Q5/p4r1k/3P3p/7q/P7/2p3p1/6P1/4R1K1 w - - 2 49,c8c3 h5h2,1093,76,100,153,endgame master mate mateIn1 oneMove,https://lichess.org/RoLpNXdP#97,
02h9I,r3q2r/pp4kp/6p1/3Pp3/3nP3/6Q1/PB3PPP/R3K2R w KQ - 2 19,e1g1 d4e2 g1h1 e2g3,776,81,93,890,advantage fork middlegame short,https://lichess.org/PDXhPgzy#37,Grunfeld_Defense,Grunfeld_Defense_Exchange_Variation
02h9e,8/2p2p2/3p2kp/p2P2p1/P1P1KPP1/7P/8/8 b - - 0 37,g5f4 e4f4 f7f6 h3h4,1348,77,85,177,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/yWF4rarr/black#74,
02hKJ,rnbqkb1r/1pp2ppp/p3p3/4N3/2PPp3/8/PP3PPP/R1BQKB1R b KQkq - 1 7,f7f6 d1h5 g7g6 e5g6 h7g6 h5h8,1547,76,96,7196,advantage long opening,https://lichess.org/v13kTEYj/black#14,Queens_Gambit_Declined,Queens_Gambit_Declined_Marshall_Defense
02hXv,r4k2/ppq3p1/4Q2p/2p5/8/5P2/PP3PK1/4R3 b - - 0 24,a8d8 e1e5 c7e5 e6e5,1696,335,100,1,crushing endgame short,https://lichess.org/y3ZnDhnv/black#48,
02hgA,8/p1k1bp2/1p2p1pp/4PP2/2p1K1P1/P1P1B3/1P4P1/8 b - - 0 30,e6f5 g4f5 g6f5 e4f5 h6h5 e5e6 f7e6 f5e6,2405,77,100,96,bishopEndgame crushing endgame veryLong,https://lichess.org/Q3FMCmtd/black#60,
02hgn,R4r1k/5rq1/1p1p3p/1P4NQ/2PppP2/3n4/6PP/R6K b - - 7 36,f7f4 g5e6 f8a8 a1a8,2223,75,93,1454,crushing fork master middlegame short,https://lichess.org/w9U19TPQ/black#72,
02hlv,8/5k2/4r1p1/2b1N2p/4pPPP/6K1/8/4R3 b - - 1 39,f7f6 e5d7 f6g7 d7c5,925,84,89,195,crushing endgame fork short,https://lichess.org/ehZpesGo/black#78,
02iCT,r4rk1/2b3p1/2R4p/5p2/1p6/4Q1P1/1q3PBP/2R3K1 b - - 0 29,a8e8 g2d5 g8h7 c6h6 g7h6 c1c7,1650,234,100,10,crushing discoveredAttack long middlegame,https://lichess.org/h2sGCOby/black#58,
02iFO,r3k2r/ppp1qpb1/2np1npp/4P1B1/2BP4/2N2Q2/PPP3PP/2KR3R b kq - 0 12,d6e5 c3d5 f6d5 g5e7,2022,77,80,84,crushing middlegame short,https://lichess.org/yrbAyMcG/black#24,Kings_Gambit,Kings_Gambit_Other_variations
02iYi,5rk1/5pp1/p2b1q1p/8/2pNQ3/6Pb/PpB2P1P/1R3RK1 b - - 3 25,h3f1 e4h7,747,95,100,120,mate mateIn1 middlegame oneMove,https://lichess.org/y1YnG1lv/black#50,
02iak,8/P7/3k1R2/1P4p1/7p/7P/6PK/rr3B2 b - - 2 50,d6c7 f6a6 b1f1 b5b6 c7d7 a6a1 f1a1 b6b7,2220,77,84,272,advancedPawn crushing endgame exposedKing master masterVsMaster sacrifice veryLong,https://lichess.org/0bfpkeuY/black#100,
02im6,r2qkb1r/pp2pppp/5n2/5b2/3Bp3/2P5/PP2BPPP/RN1Q1RK1 b kq - 4 9,e7e6 d4f6 d8d1 f1d1 g7f6 e2b5 e8e7 d1d7,2359,82,85,44,crushing opening veryLong,https://lichess.org/aDuhy4SP/black#18,Sicilian_Defense,Sicilian_Defense_Keres_Variation
02irR,3r4/2KP1k2/8/5p2/p4Ppp/P1P5/1P2R3/8 b - - 2 54,d8d7 c7d7 h4h3 e2h2,1898,74,88,933,crushing endgame hangingPiece rookEndgame short,https://lichess.org/v7rA7M2L/black#108,
02itv,rn3rk1/pp3ppp/2p1p1b1/8/2Pq4/P4N1P/2P1BPP1/R1Q2RK1 b - - 3 18,d4e4 e2d3 e4f3 g2f3,1386,75,78,537,crushing middlegame short trappedPiece,https://lichess.org/oHhgr635/black#36,Scandinavian_Defense,Scandinavian_Defense_Mieses-Kotroc_Variation
02iwN,8/7k/6p1/5R2/4KN2/6rp/8/8 w - - 0 50,f5a5 h3h2 a5a1 g3g1,1244,143,78,8,advancedPawn crushing endgame short,https://lichess.org/LPLO2ITD#99,
02j28,8/3nk1r1/7q/p1pPpQ1P/PpP3P1/1P3R2/5P2/6K1 b - - 0 43,h6f6 f5d7 e7d7 f3f6,1683,75,91,2537,crushing discoveredAttack endgame short,https://lichess.org/rcSTVh6s/black#86,
02j44,rn3knr/pbppq3/1p4Bp/4P1pQ/2p5/2P3N1/P4PPP/R3R1K1 b - - 1 17,b8c6 h5f3 f8g7 g3f5 g7g6 f5e7 c6e7 f3b7,2158,74,94,2079,crushing exposedKing fork middlegame veryLong,https://lichess.org/kjngVApx/black#34,English_Defense,English_Defense_Other_variations
02j9c,r5k1/1p4pp/2b5/p7/4pQ2/5P1P/q3B1P1/2R2K2 b - - 0 36,e4f3 e2c4 a2c4 f4c4,1649,107,33,20,advantage endgame fork short,https://lichess.org/TRZbCtag/black#72,
02jBE,r5k1/4ppb1/4qnp1/2p1B3/1pN5/1P1P1Q2/r1P2RPP/1R5K w - - 3 22,b1f1 f6g4 e5g7 g4f2,1986,75,86,175,crushing kingsideAttack middlegame short,https://lichess.org/EyUmkK4z#43,
02jBf,r1b4r/1p1pkppp/pq1Np3/3Bn3/8/P4P2/1P1B2PP/R2QK2R b KQ - 0 17,b6d6 d2b4 d6b4 a3b4,1415,75,92,2306,crushing middlegame pin short,https://lichess.org/M7zamHVN/black#34,Sicilian_Defense,Sicilian_Defense_Alapin_Variation
02jSd,6k1/5p2/p4P2/1p1pP3/2pP4/P7/1P4P1/7K w - - 0 50,g2g4 a6a5 h1g2 b5b4 a3b4 a5b4,1897,76,92,1125,crushing endgame long pawnEndgame quietMove,https://lichess.org/wS1nikGx#99,
02jTo,2r3k1/5p2/1p1n1b2/6pp/pP1NP3/P1r1BPPK/Q6P/8 w - - 1 31,a2d2 g5g4 f3g4 d6e4,2277,81,89,594,crushing deflection master middlegame short,https://lichess.org/bUUeWoxY#61,
02jZ5,8/8/1r6/p3p3/2P1N1Pk/1P3R1n/5K2/8 w - - 0 47,f2e3 b6b3 e3d2 b3f3,1260,88,36,100,crushing deflection endgame short skewer,https://lichess.org/qRjHdd0k#93,
02jk5,8/1k6/1P1Kp3/5ppp/8/5P1P/5P2/8 b - - 1 48,g5g4 f3g4 f5g4 h3h4,2082,76,96,564,crushing defensiveMove endgame pawnEndgame short,https://lichess.org/yMGa5Jzo/black#96,
02jkb,r1bqr1k1/4bppp/p4B2/1pp5/8/1P1B4/P2PQPPP/RN2R1K1 b - - 0 15,e7f6 e2e8 d8e8 e1e8,791,77,100,98,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/CCMdAYH5/black#30,Nimzo-Larsen_Attack,Nimzo-Larsen_Attack_Classical_Variation
02jkj,2r2rk1/pp2bppp/3pbn2/8/1q2P3/2N1BN1P/PPQ2PP1/3RR1K1 b - - 4 16,e6a2 c3a2 b4e1 f3e1 c8c2 e1c2,1856,145,-44,17,crushing hangingPiece long middlegame,https://lichess.org/atw0KFKz/black#32,Sicilian_Defense,Sicilian_Defense_Moscow_Variation
02jl4,6rk/3RQ1p1/p6p/8/5PP1/2q4K/P6P/8 w - - 1 36,h3h4 g7g5 f4g5 h6g5,1413,76,94,7944,crushing endgame short,https://lichess.org/9R5aYJIv#71,
02jqC,1r2r1k1/q5pp/2p1b3/p1NpPp2/5P2/8/P1PQ2PP/1R3RK1 w - - 1 28,b1b8 a7c5 d2f2 c5f2 f1f2 e8b8,1414,74,90,555,crushing hangingPiece long middlegame,https://lichess.org/ULzPiw8S#55,
02jr4,8/5p2/2k5/8/p5Pp/P6r/1PPR4/2K5 w - - 0 39,c1d1 h3h1 d1e2 h1h2,1196,97,75,27,crushing endgame rookEndgame short,https://lichess.org/tMEtL4pb#77,
02jvv,3rr1k1/ppp1qp1p/6p1/7P/4BQ2/P4N2/1bP2PP1/3R1RK1 b - - 0 27,e7e4 f4e4 e8e4 d1d8,1652,75,92,372,crushing middlegame short,https://lichess.org/rIjURFSY/black#54,
02jym,3k1r2/ppp5/2q2n2/3p2Q1/3P3R/5PP1/PP1Nr1P1/1K5R w - - 3 27,d2b3 c6c2 b1a1 c2b2,1083,78,93,382,mate mateIn2 middlegame queensideAttack short,https://lichess.org/R0zn3Wbq#53,
02jzH,4R3/R5pk/1p3b1p/7P/8/P2n2K1/r4P2/8 b - - 2 43,d3f2 a7a8 f2h1 g3f3 g7g5 a8a7 f6g7 e8e7,2283,81,88,320,crushing defensiveMove endgame quietMove veryLong,https://lichess.org/TZfWCq6x/black#86,
02k6v,r5k1/pb2Brpp/1p2p3/4n3/3RP2P/2P5/PPQ1BqP1/2K4R w - - 3 23,h1f1 f2e3 c2d2 e3d2,2223,76,79,268,advantage middlegame queensideAttack short,https://lichess.org/VGogLWOo#45,
02kCY,8/8/8/7p/p1b5/P5kP/2p3P1/2B3K1 b - - 7 46,g3h4 g1h2 c4f1 g2g3,1507,77,96,16172,bishopEndgame endgame mate mateIn2 short,https://lichess.org/wqBVso2E/black#92,
02kIC,r4rk1/2pn1pp1/p2b3p/1p1NpP2/1P6/PB5P/2P2PP1/3R1RK1 b - - 1 20,f8e8 d5c7 d6c7 d1d7,1499,184,100,18,crushing discoveredAttack middlegame short,https://lichess.org/aicm0g9h/black#40,
02kQm,8/8/8/pp6/4k1p1/P1P3P1/1P3K2/8 w - - 2 53,f2e2 a5a4 b2b3 a4b3,1502,76,87,99,crushing endgame pawnEndgame quietMove short zugzwang,https://lichess.org/CleDTYpC#105,
02kXH,r3k2r/pq1n1ppb/4p2p/4P3/Q1N3P1/1Pp1P2P/P4P2/R4RK1 b kq - 1 19,a8b8 c4d6 e8e7 d6b7,833,100,91,214,crushing fork middlegame pin short,https://lichess.org/ARLgMHs5/black#38,Queens_Pawn_Game,Queens_Pawn_Game_Mason_Variation
02kXd,r2q1r1k/p1p3pp/5p2/1bbN1P1Q/5R2/1B4B1/PPP3PP/7K b - - 2 21,b5e8 h5h7 h8h7 f4h4 e8h5 h4h5 h7g8 d5e7,1371,75,76,560,attraction doubleCheck kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/ICFzYzcW/black#42,
02kZ1,3r2r1/pk6/bpnbQ1B1/2q5/8/P1P1B3/2P3PP/R2R3K b - - 2 25,g8g6 e6f7 b7a8 e3c5,2101,76,85,454,advantage fork middlegame short,https://lichess.org/MyPdHtp9/black#50,
02kZu,8/3k4/8/pp1PPKb1/6P1/8/P7/8 b - - 1 43,g5h4 g4g5 a5a4 e5e6 d7e8 d5d6,2515,90,79,85,bishopEndgame crushing endgame exposedKing long quietMove,https://lichess.org/ItIbtHc9/black#86,
02kaz,r2r2k1/p4pb1/3N2q1/2pQ4/8/P2P2PP/1P3PK1/1R2R3 b - - 0 31,g6d6 e1e8 d8e8 d5d6,1166,227,83,4,crushing deflection middlegame short,https://lichess.org/UDSNetOb/black#62,
02kdk,r2br1k1/pp2pp1p/4b1p1/6B1/3RN2P/1P6/5PP1/4R1K1 b - - 2 19,e6b3 e4f6 g8h8 f6e8,932,85,91,482,advantage middlegame short,https://lichess.org/Wr3HBu3P/black#38,Sicilian_Defense,Sicilian_Defense_Dragon_Variation
02kn2,rnbqk2r/pp3pp1/3bpn1p/1B1pN3/3Q1B2/4P3/PPP2PPP/RN2K2R b KQkq - 2 8,c8d7 e5d7 b8d7 f4d6,1852,109,94,26,crushing discoveredAttack opening short,https://lichess.org/OrurLtEu/black#16,Torre_Attack,Torre_Attack_Classical_Defense
02kqG,8/7p/3Q1pnk/8/3N4/4p1P1/5PKP/3q4 b - - 3 42,h6h5 d6d7 g6h4 g3h4 d1g4 d7g4,2642,89,65,63,crushing endgame long,https://lichess.org/LhEuTBDq/black#84,
02ksF,8/8/8/1p5p/1P5k/4KP2/8/8 w - - 0 61,f3f4 h4g4 e3e4 h5h4,915,84,100,81,crushing defensiveMove endgame master pawnEndgame short,https://lichess.org/feAeF1cc#121,
02ksV,8/7k/1B4pp/P4b2/1b2p3/8/r4PPP/1R4K1 w - - 0 32,b1b4 a2a1 b4b1 a1b1,616,103,94,502,backRankMate endgame mate mateIn2 short,https://lichess.org/wcvB3Fuy#63,
02kyP,b4rk1/3p2pp/2p5/2P1pn2/1p5q/3Q1P2/1P4PP/2NK1B1R b - - 2 23,f5g3 d3c4 h4c4 f1c4,1888,207,100,7,crushing middlegame short,https://lichess.org/RmpEy4zt/black#46,
02l1m,r3r1k1/p4ppb/7p/1ppQn1q1/3p4/P2P4/BPP1N3/R3K2R b KQ - 1 23,e8e7 d5a8 e7e8 a8e8,1128,78,87,786,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/aapczfIc/black#46,
02l21,r1b1kb1r/1p4p1/p7/3pPpNp/3P3P/NnP5/5PP1/R1B2RK1 w kq - 2 18,a1b1 b3c1 f1c1 f8a3,1680,230,-95,5,advantage capturingDefender middlegame short,https://lichess.org/Xasamltm#35,French_Defense,French_Defense_Wing_Gambit
02l3n,5k2/p6p/2p3p1/4p3/2B2r2/6KP/P2r1nP1/2R2R2 b - - 0 32,d2d4 f1f2 f4f2 g3f2,990,102,82,28,advantage endgame short,https://lichess.org/HpAK0CHe/black#64,
02l4q,r4rk1/ppp2p1p/2n2Pp1/4p3/q7/P3P1BR/1PPQ1P2/2KR4 b - - 0 21,a4g4 d1h1 h7h5 e3e4,2289,82,87,372,crushing defensiveMove middlegame quietMove short,https://lichess.org/TJKSKzw3/black#42,
02lL5,r3r1k1/pp3p2/6R1/3Q4/2pb1PK1/P1P1q1P1/6P1/7R b - - 0 27,d4g7 g6g7 g8g7 d5g5 g7f8 h1h8,1658,74,91,1167,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/0p9MUYAG/black#54,
02lNK,r3k2r/pp3ppp/4p3/2bpPn2/3N1P2/3QB1PP/Pq3K2/RN1R4 w kq - 0 16,b1d2 c5d4 e3d4 b2d4 d3d4 f5d4,2115,76,91,105,advantage long middlegame,https://lichess.org/5L1WsQyi#31,Caro-Kann_Defense,Caro-Kann_Defense_Other_variations
02lQd,8/p1B5/1pn3k1/2p4p/3b3K/5P2/P7/3R4 w - - 1 33,d1e1 d4f2 c7g3 f2e1,1188,74,97,2137,crushing endgame fork short,https://lichess.org/ANThSdxV#65,
02lUT,8/4k3/7P/3pP1K1/p1p5/Pp1r4/5P2/R7 w - - 2 46,a1h1 d3f3 h6h7 f3f8 h7h8q f8h8,2332,75,79,175,crushing endgame long master rookEndgame,https://lichess.org/l0W7aoVu#91,
02lUz,r1r3k1/1p3ppp/2q1pn2/1N5P/P7/1P4Q1/2P2PP1/2KR3R w - - 1 21,d1d2 f6e4 g3e3 e4d2,1099,77,93,1045,advantage fork middlegame short,https://lichess.org/mbtBqygR#41,
02lbA,r5k1/pp1q1ppp/2n2b2/3N4/8/8/PPP2PPP/R2QN1K1 b - - 0 15,f6b2 d5f6 g7f6 d1d7,1079,77,97,1400,advantage discoveredAttack middlegame short,https://lichess.org/HdSqgYPB/black#30,Sicilian_Defense,Sicilian_Defense_French_Variation
02lib,1r4k1/3nP1P1/8/3p4/pp1PbR2/8/PP6/6K1 b - - 1 46,d7e5 f4f8 g8g7 f8b8,1505,79,67,69,crushing endgame short,https://lichess.org/70rNAPPO/black#92,
02lqK,6rr/pp2kp2/2pp4/4nK2/2P1PN2/4B3/PP3P1p/3R3R w - - 3 30,e3d4 f7f6 f4g6 g8g6 d4e5 g6g5,2189,75,96,287,crushing long middlegame quietMove,https://lichess.org/ylghV5mG#59,
02lt5,8/8/Q6p/2R3pk/5n2/4pN1b/1r5K/8 w - - 2 57,h2g3 b2g2,806,80,100,276,endgame hookMate mate mateIn1 oneMove,https://lichess.org/wej6uAPS#113,
02luq,6r1/2pk1p2/p7/1p1PQP2/8/2P4q/P1B1R3/4R2K w - - 0 32,e2h2 h3f3 h2g2 f3g2,1518,165,88,22,endgame mate mateIn2 short,https://lichess.org/soRP403j#63,
02m8O,2rk3r/1p3p1p/p2pbN2/4N3/4P3/3QP3/qPP3PP/2KR4 b - - 0 19,d8e7 d3d6 e7f6 e5d7,2273,78,90,146,crushing middlegame sacrifice short,https://lichess.org/Jm4QyidO/black#38,Sicilian_Defense,Sicilian_Defense_Closed
02meJ,5k2/3Q4/p6p/2P4P/P2P2KP/5p2/5Pb1/7r w - - 3 41,c5c6 g2h3 g4f3 h3d7 c6d7 f8e7 d7d8r e7d8,1374,78,76,219,crushing endgame master skewer veryLong,https://lichess.org/A4fUdHcm#81,
02mlr,4rk1Q/ppnq2r1/2p5/4R3/1PP2p1P/P7/5PP1/4R1K1 b - - 4 35,g7g8 h8f6 d7f7 f6d6 f8g7 e5e7 e8e7 e1e7,2253,98,61,25,crushing exposedKing middlegame pin veryLong,https://lichess.org/bBLaJrEf/black#70,
02mp5,8/8/5k2/5p1p/1N1b1Pp1/6P1/6KP/8 b - - 3 52,d4b6 b4d5 f6f7 d5b6,604,90,57,63,crushing endgame fork short,https://lichess.org/LyVq0meL/black#104,
02msA,1k2r1r1/p2q4/2pb4/8/P1Q4P/1P4P1/2P1N2K/4RR2 w - - 5 35,b3b4 e8e2 e1e2 g8g3,2207,101,77,28,advantage middlegame short,https://lichess.org/JmWnzWi3#69,
02mvu,r1q2r1k/p1bb1p1n/5P2/1p1P2pp/3P3N/4Q2P/PP4B1/R1B2R1K b - - 0 24,g5h4 e3h6 f8g8 g2e4 g8g6 e4g6,1395,75,92,874,crushing long master middlegame,https://lichess.org/oYqhEqUT/black#48,
02n0v,2r2rk1/6pp/b3R3/2PBQpq1/1p6/pP4P1/n4P1P/B5K1 b - - 1 27,g8h8 f2f4 g5g4 d5f3,2495,98,90,290,crushing master middlegame short,https://lichess.org/ffKBI3Po/black#54,
02n1N,4r1k1/6p1/2pqpnQp/p2n4/1p1P4/6P1/PP2RB1P/4R1K1 w - - 4 33,g3g4 d5f4 g6e8 f6e8,1149,75,94,5578,crushing fork middlegame short,https://lichess.org/MAvbENPe#65,
02nDq,r3k2r/ppnqn1pp/2pb1p2/3p4/3P4/P2Q1N2/1PPBNPPP/R3R1K1 b kq - 2 13,e7f5 e2g3 f5e7 g3f5 e8g8 f5d6,2422,75,92,2732,advantage discoveredAttack long middlegame,https://lichess.org/kDykMG0i/black#26,French_Defense,French_Defense_Exchange_Variation
